"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-07-29","0.00","70","78","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-07-30","0.00","75","81","68"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-07-31","0.00","77","92","65"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-01","0.00","70","74","60"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-02","0.00","71","80","59"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-03","0.00","73","84","61"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-04","0.00","76","82","65"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-05","0.03","74","82","65"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-06","0.00","74","84","65"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-07","0.10","70","72","66"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-08","0.00","68","73","61"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-09","0.00","70","80","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-10","0.00","70","79","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-11","0.00","73","85","63"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-12","0.13","70","79","65"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-13","0.00","68","74","61"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-14","0.70","64","70","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-15","0.00","64","71","56"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-16","0.04","69","81","59"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-17","0.00","71","79","61"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-18","0.07","67","78","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-19","0.04","66","71","62"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-20","0.00","69","77","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-21","0.24","69","80","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-22","0.23","65","71","60"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-23","0.00","66","72","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-24","0.19","66","76","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-25","0.01","67","71","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-26","0.00","67","75","56"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-27","0.00","71","80","61"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-28","0.00","71","81","61"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-29","0.09","74","89","60"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-30","0.04","75","91","66"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-08-31","0.00","72","78","61"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-01","0.00","72","79","63"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-02","0.00","71","77","66"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-03","0.05","69","77","63"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-04","0.00","66","70","63"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-05","0.20","76","80","64"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-06","0.00","66","71","62"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-07","0.00","67","73","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-08","0.76","74","91","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-09","0.10","74","80","66"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-10","0.00","71","82","62"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-11","0.36","65","72","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-12","0.83","58","65","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-13","0.06","62","67","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-14","0.00","62","68","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-15","0.00","62","70","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-16","0.00","63","71","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-17","0.00","66","85","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-18","0.03","67","72","61"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-19","0.00","66","72","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-20","0.00","64","74","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-21","0.00","65","76","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-22","0.00","62","69","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-23","0.00","62","68","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-24","0.00","61","70","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-25","0.04","61","68","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-26","0.00","60","68","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-27","0.00","62","75","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-28","0.00","64","77","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-29","0.01","60","70","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-09-30","0.00","60","68","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-01","0.00","62","69","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-02","0.51","58","64","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-03","0.56","53","62","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-04","0.00","54","62","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-05","0.00","62","80","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-06","0.00","65","80","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-07","1.11","65","72","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-08","0.75","56","59","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-09","0.00","57","65","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-10","0.00","66","80","50"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-11","0.00","73","77","65"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-12","0.00","74","79","68"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-13","0.02","67","74","63"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-14","0.00","66","69","60"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-15","0.00","64","73","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-16","0.09","63","71","56"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-17","0.00","64","69","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-18","0.00","59","67","50"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-19","0.00","61","76","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-20","0.00","71","78","63"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-21","1.87","60","65","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-22","0.29","53","58","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-23","0.00","49","60","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-24","0.00","50","63","40"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-25","0.00","53","67","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-26","0.00","53","69","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-27","1.07","53","61","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-28","1.19","51","56","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-29","0.20","48","54","38"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-30","0.83","52","60","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-10-31","0.48","48","53","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-01","0.15","51","61","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-02","2.18","48","52","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-03","0.21","51","57","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-04","0.00","54","61","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-05","0.98","52","57","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-06","0.02","56","62","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-07","0.14","55","57","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-08","0.00","56","64","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-09","0.00","60","68","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-10","0.05","64","69","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-11","0.61","55","67","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-12","1.27","49","52","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-13","0.13","50","56","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-14","0.36","50","54","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-15","0.05","54","56","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-16","0.04","53","56","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-17","0.08","53","57","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-18","0.35","53","55","50"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-19","0.00","55","59","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-20","0.11","52","58","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-21","0.44","55","57","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-22","0.57","56","57","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-23","0.72","55","58","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-24","0.50","49","54","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-25","0.27","44","50","40"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-26","0.02","41","49","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-27","0.00","43","49","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-28","0.00","46","53","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-29","0.00","49","53","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-11-30","0.11","46","50","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-01","1.34","41","47","38"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-02","0.09","42","48","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-03","0.81","49","52","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-04","0.33","52","59","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-05","0.08","54","58","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-06","0.23","51","55","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-07","0.02","56","62","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-08","0.35","52","56","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-09","0.29","49","53","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-10","0.29","43","48","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-11","0.15","44","49","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-12","0.00","45","53","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-13","0.24","48","52","41"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-14","0.77","40","45","38"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-15","0.00","44","51","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-16","0.13","52","54","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-17","0.73","50","54","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-18","0.18","49","53","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-19","0.01","49","53","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-20","0.00","48","57","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-21","0.00","44","55","38"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-22","0.00","42","55","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-23","0.00","39","53","31"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-24","0.00","41","55","31"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-25","0.00","39","47","32"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-26","0.13","40","46","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-27","0.00","44","54","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-28","0.00","52","58","50"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-29","0.00","52","58","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-30","0.00","55","63","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2008-12-31","0.00","57","61","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-01","0.00","54","60","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-02","0.00","52","60","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-03","0.00","49","52","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-04","0.00","45","49","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-05","0.44","44","46","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-06","0.44","40","43","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-07","0.00","37","40","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-08","0.04","36","40","33"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-09","0.00","37","47","32"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-10","0.00","40","49","34"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-11","0.00","40","55","31"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-12","0.00","46","57","31"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-13","0.74","47","51","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-14","0.00","45","53","38"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-15","0.00","51","59","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-16","0.00","48","58","40"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-17","0.00","52","61","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-18","0.09","55","66","50"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-19","0.35","53","67","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-20","0.25","41","49","36"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-21","0.30","43","48","36"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-22","0.06","56","65","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-23","0.81","59","66","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-24","0.15","49","66","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-25","0.31","48","56","41"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-26","1.71","46","50","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-27","2.01","49","54","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-28","0.33","51","54","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-29","0.15","55","64","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-30","0.00","61","67","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-01-31","0.00","52","59","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-01","0.02","47","53","41"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-02","0.17","46","52","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-03","0.00","46","53","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-04","0.00","57","63","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-05","0.01","55","60","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-06","0.36","43","52","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-07","0.63","42","47","40"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-08","0.54","45","50","41"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-09","0.00","59","65","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-10","0.71","48","57","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-11","0.29","52","54","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-12","0.02","50","53","41"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-13","0.00","44","56","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-14","0.00","41","50","32"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-15","0.00","40","52","32"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-16","0.00","40","52","30"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-17","0.00","42","54","31"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-18","0.00","47","53","38"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-19","0.00","49","57","41"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-20","0.00","45","55","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-21","0.00","46","56","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-22","0.00","48","53","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-23","0.00","50","54","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-24","0.00","48","51","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-25","0.00","47","61","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-26","0.00","51","62","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-27","0.00","51","67","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-02-28","0.00","55","72","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-01","0.67","51","54","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-02","0.27","48","52","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-03","0.15","46","55","40"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-04","1.09","45","55","40"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-05","0.24","45","50","38"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-06","0.28","47","53","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-07","0.30","52","53","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-08","0.02","54","59","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-09","0.02","49","56","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-10","0.00","49","58","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-11","0.00","52","61","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-12","0.00","55","67","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-13","0.00","63","78","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-14","0.04","53","60","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-15","0.00","54","60","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-16","0.00","53","68","41"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-17","0.00","66","77","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-18","0.00","67","78","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-19","0.00","60","74","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-20","0.00","53","65","41"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-21","0.00","48","60","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-22","0.00","47","58","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-23","0.00","49","62","35"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-24","0.02","46","55","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-25","0.00","47","56","34"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-26","0.00","54","65","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-27","0.13","54","62","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-28","0.41","49","54","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-29","0.07","48","55","39"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-30","0.00","48","55","37"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-03-31","0.00","51","55","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-01","0.00","52","56","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-02","0.00","52","58","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-03","0.00","53","62","42"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-04","0.02","54","58","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-05","0.00","56","58","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-06","0.29","54","66","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-07","0.05","53","58","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-08","0.00","56","63","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-09","0.30","60","76","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-10","0.74","51","62","47"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-11","0.32","50","57","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-12","0.02","52","57","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-13","0.02","56","66","41"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-14","0.45","52","58","50"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-15","0.07","53","60","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-16","0.00","57","64","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-17","0.00","56","64","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-18","0.07","54","65","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-19","0.00","55","61","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-20","0.00","55","58","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-21","0.00","57","62","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-22","0.00","58","67","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-23","0.00","63","80","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-24","0.02","57","63","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-25","0.17","52","54","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-26","0.50","52","58","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-27","0.12","55","62","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-28","0.23","56","61","50"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-29","0.00","57","63","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-04-30","0.46","56","61","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-01","0.00","55","59","48"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-02","0.00","56","65","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-03","0.00","56","64","44"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-04","0.00","57","62","46"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-05","0.00","56","64","43"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-06","0.00","60","77","45"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-07","0.00","57","59","56"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-08","0.02","57","62","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-09","0.17","58","65","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-10","0.00","66","76","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-11","0.14","65","77","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-12","0.09","63","74","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-13","0.22","62","72","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-14","0.29","57","62","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-15","0.00","56","62","50"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-16","0.03","57","71","49"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-17","0.00","59","68","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-18","0.00","59","65","56"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-19","0.00","61","67","56"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-20","0.00","62","68","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-21","0.00","61","66","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-22","0.18","66","72","59"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-23","0.04","66","76","62"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-24","0.62","60","65","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-25","0.38","58","62","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-26","0.00","58","65","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-27","0.00","59","65","51"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-28","0.00","65","72","52"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-29","0.00","71","87","53"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-30","0.00","69","79","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-05-31","0.00","65","70","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-01","0.00","67","76","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-02","0.00","69","79","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-03","0.00","72","83","57"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-04","0.24","65","72","61"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-05","0.15","61","65","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-06","0.06","63","72","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-07","0.01","63","71","58"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-08","0.11","68","78","54"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-09","0.03","65","72","55"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-10","0.01","72","82","63"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-11","0.00","67","73","60"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-12","0.00","70","80","60"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-13","0.00","68","76","62"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-14","0.48","65","72","63"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-15","0.04","64","69","62"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-16","0.00","65","71","60"
"SPE00120611","BILBAO AEROPUERTO, SP","2009-06-17","0.01","69","75","60"
